Host,Date,Verb,Path,Type,HTTP Response
10.0.0.153,1078746042,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
64.242.88.10,1078746074,GET,/mailman/admin/artsscience,document,200
64.242.88.10,1078746197,GET,/twiki/bin/search/Main/?scope=topic&regex=on&search=^d,document,200
64.242.88.10,1078746308,GET,/twiki/bin/edit/TWiki/TWikiCodevFeatureToDo?topicparent=TWiki.TWikiHistory,document,401
64.242.88.10,1078746472,GET,/twiki/bin/rename/TWiki/ResetPassword,document,401
64.242.88.10,1078746563,GET,/twiki/bin/edit/Main/Fast_flush_domains?topicparent=Main.ConfigurationVariables,document,401
64.242.88.10,1078746680,GET,/twiki/bin/edit/Main/SpamAssassin?t=1078709979,document,401
64.242.88.10,1078746979,GET,/twiki/bin/view/TWiki/TWikiTopics?rev=r1.10,document,200
64.242.88.10,1078747048,GET,/twiki/bin/view/TWiki/FileAttribute?rev=r1.2,document,200
64.242.88.10,1078747226,GET,/twiki/bin/rdiff/TWiki/TWikiEnhancementRequests,document,200
64.242.88.10,1078747563,GET,/twiki/bin/search/TWiki/SearchResult?scope=text&regex=on&search=Kevin%20*Kinnell[^A-Za-z],document,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph2.cgi,document,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
10.0.0.153,1078747589,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
64.242.88.10,1078747633,GET,/twiki/bin/view/TWiki/FileAttribute?rev=1.2,document,200
64.242.88.10,1078747712,GET,/twiki/bin/view/TWiki/WikiNotation?skin=print,document,200
64.242.88.10,1078747839,GET,/twiki/bin/rdiff/TWiki/TWikiPlannedFeatures,document,200
64.242.88.10,1078747970,GET,/mailman/admin/deans,document,200
64.242.88.10,1078748136,GET,/pipermail/webber/,document,200
64.242.88.10,1078748418,GET,/twiki/bin/view/Main/PostSuper?rev=1.1,document,200
64.242.88.10,1078748747,GET,/twiki/bin/view/Main/WebPreferences?rev=1.13,document,200
64.242.88.10,1078748889,GET,/twiki/bin/edit/Main/Mailq_path?topicparent=Main.ConfigurationVariables,document,401
64.242.88.10,1078749092,GET,/twiki/bin/view/TWiki/WebHome?rev=r1.49,document,200
64.242.88.10,1078749189,GET,/twiki/bin/view/TWiki/TWikiHistory?rev=r1.49,document,200
64.242.88.10,1078749574,GET,/twiki/bin/rdiff/TWiki/TWikiDocGraphics?rev1=1.11&rev2=1.10,document,200
64.242.88.10,1078749636,GET,/twiki/bin/view/TWiki/WebHome?rev=r1.47,document,200
64.242.88.10,1078749724,GET,/twiki/bin/view/Sandbox/WebStatistics,document,200
64.242.88.10,1078749788,GET,/pipermail/gisgrad/,document,200
64.242.88.10,1078749913,GET,/mailman/admin/webber,document,200
64.242.88.10,1078750062,GET,/twiki/bin/view/Main/WebPreferences?rev=1.14,document,200
64.242.88.10,1078750518,GET,/twiki/bin/view/TWiki/KevinKinnell?rev=1.4,document,200
64.242.88.10,1078750719,GET,/twiki/bin/search/Main/?search=\\.*&scope=topic&order=modified&reverse=on&regex=on&nosearch=on&limit=800,document,200
market-mail.panduit.com,1078750730,GET,/,document,200
market-mail.panduit.com,1078750730,GET,/favicon.ico,image,200
market-mail.panduit.com,1078750758,GET,/razor.html,document,200
market-mail.panduit.com,1078750774,GET,/dccstats/index.html,document,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-spam.1day.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-spam-ratio.1day.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-spam.1week.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-spam-ratio.1week.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-hashes.1week.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-spam.1month.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-spam-ratio.1month.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-hashes.1month.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-spam.1year.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-spam-ratio.1year.png,image,200
market-mail.panduit.com,1078750777,GET,/dccstats/stats-hashes.1year.png,image,200
market-mail.panduit.com,1078750795,GET,/DCC.html,document,200
market-mail.panduit.com,1078750812,GET,/twiki/bin/view/Main/WebHome,document,200
market-mail.panduit.com,1078750812,GET,/favicon.ico,image,200
market-mail.panduit.com,1078750813,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
market-mail.panduit.com,1078750820,GET,/twiki/bin/view/Main/DCC,document,200
market-mail.panduit.com,1078750827,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
64.242.88.10,1078750840,GET,/twiki/bin/oops/TWiki/HaroldGottschalk?template=oopsmore&param1=1.3&param2=1.3,document,200
market-mail.panduit.com,1078750887,GET,/twiki/bin/view/Main/PostfixCommands,document,200
market-mail.panduit.com,1078750889,GET,/twiki/bin/view/Main/PostfixCmd,document,200
market-mail.panduit.com,1078750895,GET,/twiki/bin/edit/Main/PostConf?topicparent=Main.PostfixCommands,document,401
market-mail.panduit.com,1078750898,GET,/twiki/pub/TWiki/TWikiDocGraphics/help.gif,image,200
64.242.88.10,1078750902,GET,/twiki/bin/search/TWiki/SearchResult?scope=text&regex=on&search=John%20*Talintyre[^A-Za-z],document,200
market-mail.panduit.com,1078750902,GET,/twiki/bin/view/Main/PostSuper,document,200
market-mail.panduit.com,1078750915,GET,/twiki/bin/view/Main/RelayGateway,document,200
market-mail.panduit.com,1078750923,GET,/twiki/bin/view/Main/VerifingGatway,document,200
market-mail.panduit.com,1078750936,GET,/twiki/bin/view/Main/Relay_Domains,document,200
64.242.88.10,1078751054,GET,/twiki/bin/attach/Main/TWikiGuest,document,401
64.242.88.10,1078751236,GET,/twiki/bin/view/Main/NicholasLee?rev=1.1,document,200
64.242.88.10,1078751297,GET,/twiki/bin/attach/TWiki/TWikiDocGraphics?filename=pencil.gif&revInfo=1,document,401
64.242.88.10,1078751574,GET,/twiki/bin/rdiff/TWiki/WebSiteTools?rev1=1.2&rev2=1.1,document,200
64.242.88.10,1078751703,GET,/twiki/bin/view/TWiki/TWikiHistory?rev=r1.55,document,200
64.242.88.10,1078751771,GET,/twiki/bin/attach/Main/SpamAssassinAndPostFix,document,401
64.242.88.10,1078751843,GET,/mailman/private/artsscience/,document,200
64.242.88.10,1078751937,GET,/twiki/bin/search/TWiki/?scope=topic&regex=on&search=^l,document,200
64.242.88.10,1078752289,GET,/twiki/bin/rdiff/Main/RelayGateway?rev1=1.3&rev2=1.2,document,200
64.242.88.10,1078752577,GET,/twiki/bin/rdiff/Main/RelayGateway?rev1=1.2&rev2=1.1,document,200
64.242.88.10,1078752676,GET,/twiki/bin/rdiff/TWiki/WikiReferences?rev1=1.2&rev2=1.1,document,200
64.242.88.10,1078752755,GET,/twiki/bin/view/Main/WebPreferences?rev=r1.9,document,200
64.242.88.10,1078752902,GET,/twiki/bin/edit/TWiki/WebSiteTools?t=1078731408,document,401
64.242.88.10,1078752966,GET,/twiki/bin/attach/TWiki/TWikiDocGraphics?filename=viewtopic.gif&revInfo=1,document,401
64.242.88.10,1078753119,GET,/twiki/bin/view/TWiki/SvenDowideit?rev=r1.1,document,200
64.242.88.10,1078753546,GET,/twiki/bin/edit/Main/Ignore_mx_lookup_error?topicparent=Main.ConfigurationVariables,document,401
64.242.88.10,1078753686,GET,/twiki/bin/oops/Main/DCCAndPostFix?template=oopsmore&param1=1.2&param2=1.2,document,200
64.242.88.10,1078753787,GET,/twiki/bin/view/TWiki/TWikiHistory?rev=r1.54,document,200
64.242.88.10,1078754151,GET,/twiki/bin/edit/Main/Allow_min_user?topicparent=Main.ConfigurationVariables,document,401
64.242.88.10,1078754212,GET,/twiki/bin/edit/TWiki/KevinKinnell?t=1078692967,document,401
64.242.88.10,1078754272,GET,/pipermail/fcd/,document,200
64.242.88.10,1078754335,GET,/mailman/listinfo/mgt-157,document,200
64.242.88.10,1078754408,GET,/mailman/admin/fcd,document,200
64.242.88.10,1078754496,GET,/mailman/listinfo/cnc_forestry,document,200
64.242.88.10,1078754846,GET,/twiki/bin/edit/Main/Strict_8bitmime?topicparent=Main.ConfigurationVariables,document,401
64.242.88.10,1078755088,GET,/twiki/bin/view/TWiki/WelcomeGuest?rev=r1.19,document,200
64.242.88.10,1078755169,GET,/twiki/bin/view/TWiki/TWikiFAQ?rev=1.11,document,200
64.242.88.10,1078755231,GET,/mailman/admin/gisgrad,document,200
64.242.88.10,1078755301,GET,/mailman/admin/jjec,document,200
fw.aub.dk,1078755398,GET,/twiki/bin/view/Main/WebHome,document,200
fw.aub.dk,1078755399,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
64.242.88.10,1078755834,GET,/twiki/bin/oops/TWiki/RyanFreebern?template=oopsmore&param1=1.2&param2=1.2,document,200
64.242.88.10,1078755933,GET,/twiki/bin/rdiff/TWiki/WebChangesAlert,document,200
64.242.88.10,1078756005,GET,/twiki/bin/rdiff/Sandbox/WebTopicList,document,200
64.242.88.10,1078756066,GET,/twiki/bin/edit/Main/Virtual_gid_maps?topicparent=Main.ConfigurationVariables,document,401
64.242.88.10,1078756126,GET,/twiki/bin/view/TWiki/NewUserTemplate?skin=print,document,200
64.242.88.10,1078756436,GET,/mailman/admin,document,200
64.242.88.10,1078756818,GET,/mailman/admin/ncbnpfaculty,document,200
64.242.88.10,1078756882,GET,/twiki/bin/search/TWiki/SearchResult?scope=text&regex=on&search=Web%20*Topic%20*List[^A-Za-z],document,200
64.242.88.10,1078756964,GET,/twiki/bin/view/TWiki/WebSearch?rev=1.11,document,200
64.242.88.10,1078757025,GET,/twiki/bin/view/TWiki/MartinCleaver,document,200
64.242.88.10,1078757571,GET,/twiki/bin/view/TWiki/WebIndex,document,200
64.242.88.10,1078757696,GET,/twiki/bin/edit/Main/TokyoOffice?t=1078706364,document,401
64.242.88.10,1078757839,GET,/twiki/bin/rdiff/Main/SpamAssassinAndPostFix?rev1=1.2&rev2=1.1,document,200
64.242.88.10,1078757938,GET,/twiki/bin/rdiff/TWiki/WhatIsWikiWiki,document,200
64.242.88.10,1078758007,GET,/twiki/bin/rdiff/Main/WebChanges?rev1=1.2&rev2=1.1,document,200
64.242.88.10,1078758072,GET,/twiki/bin/rdiff/TWiki/EditDoesNotIncreaseTheRevision,document,200
64.242.88.10,1078758149,GET,/twiki/bin/rdiff/TWiki/WebTopicList,document,200
64.242.88.10,1078758229,GET,/antivirus.html,document,200
64.242.88.10,1078758461,GET,/twiki/bin/search/TWiki/SearchResult?scope=text&regex=on&search=Harold%20*Gottschalk[^A-Za-z],document,200
ip-200-56-225-61-mty.marcatel.net.mx,1078758917,GET,/razor.html,document,200
64.242.88.10,1078758974,GET,/twiki/bin/view/TWiki/TextFormattingRules?rev=r1.37,document,200
64.242.88.10,1078759038,GET,/twiki/bin/search/Main/?scope=topic&regex=on&search=^f,document,200
64.242.88.10,1078759175,GET,/RBL.html,document,200
c-24-11-14-147.client.comcast.net,1078764887,GET,/razor.html,document,200
c-24-11-14-147.client.comcast.net,1078764887,GET,/favicon.ico,image,200
lj1036.inktomisearch.com,1078767540,GET,/robots.txt,text,200
lj1168.inktomisearch.com,1078767541,GET,/twiki/bin/oops/TWiki/TWikiVariables,document,200
calcite.rhyolite.com,1078769684,GET,/clients.html,document,200
acbf6930.ipt.aol.com,1078770044,GET,/RBL.html,document,200
acbf6930.ipt.aol.com,1078770044,GET,/LateEmail.html,document,200
lj1018.inktomisearch.com,1078770223,GET,/twiki/bin/oops/Know/PublicSupported,document,200
barrie-ppp108371.sympatico.ca,1078771173,GET,/mailman/listinfo/webber,document,200
barrie-ppp108371.sympatico.ca,1078771175,GET,/icons/mailman.jpg,image,200
barrie-ppp108371.sympatico.ca,1078771175,GET,/icons/PythonPowered.png,image,200
barrie-ppp108371.sympatico.ca,1078771176,GET,/icons/gnu-head-tiny.jpg,image,200
px7wh.vc.shawcable.net,1078771276,GET,/LateEmail.html,document,200
user-0c8hdkf.cable.mindspring.com,1078772907,GET,/twiki/bin/view/Main/WebHome,document,200
user-0c8hdkf.cable.mindspring.com,1078772908,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
user-0c8hdkf.cable.mindspring.com,1078772919,GET,/twiki/bin/view/Main/RelayGateway,document,200
user-0c8hdkf.cable.mindspring.com,1078772932,GET,/twiki/bin/view/Main/VerifingGatway,document,200
user-0c8hdkf.cable.mindspring.com,1078773006,GET,/twiki/bin/view/Main/Relay_Domains,document,200
lj1053.inktomisearch.com,1078773882,GET,/twiki/bin/oops/Main/SpamAssassinTaggingOnly,document,200
64.246.94.152,1078776597,HEAD,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
ip68-228-43-49.tc.ph.cox.net,1078778898,GET,/,document,200
ip68-228-43-49.tc.ph.cox.net,1078778898,GET,/favicon.ico,image,200
ip68-228-43-49.tc.ph.cox.net,1078778905,GET,/dccstats/index.html,document,200
ip68-228-43-49.tc.ph.cox.net,1078778906,GET,/dccstats/stats-spam.1day.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778906,GET,/dccstats/stats-spam-ratio.1day.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778906,GET,/dccstats/stats-spam-ratio.1week.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778906,GET,/dccstats/stats-spam.1week.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778906,GET,/dccstats/stats-hashes.1week.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778906,GET,/dccstats/stats-spam.1month.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778907,GET,/dccstats/stats-spam-ratio.1month.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778907,GET,/dccstats/stats-hashes.1month.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778907,GET,/dccstats/stats-spam.1year.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778907,GET,/dccstats/stats-spam-ratio.1year.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778907,GET,/dccstats/stats-hashes.1year.png,image,200
ip68-228-43-49.tc.ph.cox.net,1078778928,GET,/twiki/bin/view/Main/WebHome,document,200
ip68-228-43-49.tc.ph.cox.net,1078778929,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
ip68-228-43-49.tc.ph.cox.net,1078778929,GET,/favicon.ico,image,200
ip68-228-43-49.tc.ph.cox.net,1078778933,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
ip68-228-43-49.tc.ph.cox.net,1078779059,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
ip68-228-43-49.tc.ph.cox.net,1078779061,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
ip68-228-43-49.tc.ph.cox.net,1078779111,GET,/twiki/bin/view/Main/SpamAssassin,document,200
ip68-228-43-49.tc.ph.cox.net,1078779121,GET,/twiki/bin/view/Main/SpamAssassin,document,200
proxy0.haifa.ac.il,1078783384,GET,/,document,200
proxy0.haifa.ac.il,1078783408,GET,/dccstats/index.html,document,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-spam.1week.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-spam.1day.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-spam-ratio.1day.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-spam-ratio.1week.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-hashes.1week.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-spam.1month.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-hashes.1month.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-spam-ratio.1month.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-spam.1year.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-spam-ratio.1year.png,image,200
proxy0.haifa.ac.il,1078783409,GET,/dccstats/stats-hashes.1year.png,image,200
proxy0.haifa.ac.il,1078783424,GET,/SpamAssassin.html,document,200
proxy0.haifa.ac.il,1078783432,GET,/razor.html,document,200
proxy0.haifa.ac.il,1078783449,GET,/twiki/bin/view/Main/WebHome,document,200
proxy0.haifa.ac.il,1078783450,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
proxy0.haifa.ac.il,1078783464,GET,/twiki/bin/view/Main/LinksOfUse,document,200
proxy0.haifa.ac.il,1078783475,GET,/twiki/bin/view/Main/PostfixCommands,document,200
alille-251-1-2-197.w82-124.abo.wanadoo.fr,1078785001,GET,/razor.html,document,200
a213-84-36-192.adsl.xs4all.nl,1078789375,GET,/,document,200
195.246.13.119,1078796907,GET,/twiki/bin/view/Main/WebHome,document,200
195.246.13.119,1078796908,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
195.246.13.119,1078796908,GET,/favicon.ico,image,200
195.246.13.119,1078796993,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
195.246.13.119,1078796997,GET,/twiki/bin/view/Main/KevinWGagel,document,200
195.246.13.119,1078797035,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
195.246.13.119,1078797054,GET,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
195.246.13.119,1078797077,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
195.246.13.119,1078797101,GET,/twiki/bin/edit/Main/RazorAndPostFix?topicparent=Main.WebHome,document,401
195.246.13.119,1078797105,GET,/twiki/pub/TWiki/TWikiDocGraphics/help.gif,image,200
195.246.13.119,1078797114,GET,/twiki/bin/view/Main/RelayGateway,document,200
195.246.13.119,1078797132,GET,/twiki/bin/view/Main/LinksOfUse,document,200
200-55-104-193.dsl.prima.net.ar,1078799590,GET,/dccstats/index.html,document,200
200-55-104-193.dsl.prima.net.ar,1078799597,GET,/dccstats/stats-spam.1day.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799597,GET,/dccstats/stats-spam-ratio.1day.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799597,GET,/dccstats/stats-spam.1week.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799597,GET,/dccstats/stats-spam-ratio.1week.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799598,GET,/dccstats/stats-hashes.1week.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799598,GET,/dccstats/stats-spam.1month.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799598,GET,/dccstats/stats-spam-ratio.1month.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799598,GET,/dccstats/stats-hashes.1month.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799598,GET,/dccstats/stats-spam.1year.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799598,GET,/dccstats/stats-spam-ratio.1year.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799598,GET,/dccstats/stats-hashes.1year.png,image,200
200-55-104-193.dsl.prima.net.ar,1078799598,GET,/favicon.ico,image,200
lj1052.inktomisearch.com,1078799957,GET,/robots.txt,text,200
lj1162.inktomisearch.com,1078799958,GET,/twiki/bin/view/Main/SanJoseOffice,document,200
lj1162.inktomisearch.com,1078801839,GET,/twiki/bin/view/Main/SanJoseOffice,document,200
mail.geovariances.fr,1078808513,GET,/twiki/bin/view/Main/WebHome,document,200
mail.geovariances.fr,1078808513,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
mail.geovariances.fr,1078808531,GET,/twiki/bin/view/Main/SpamAssassin,document,200
mail.geovariances.fr,1078808531,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
mail.geovariances.fr,1078808534,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
mail.geovariances.fr,1078808534,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
mail.geovariances.fr,1078808539,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
mail.geovariances.fr,1078808539,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
mail.geovariances.fr,1078808547,GET,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
mail.geovariances.fr,1078808548,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
mail.geovariances.fr,1078808649,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
mail.geovariances.fr,1078808649,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
mail.geovariances.fr,1078808970,GET,/twiki/bin/view/Main/SpamAssassinUsingRazorAndDCC,document,200
mail.geovariances.fr,1078808971,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
mail.geovariances.fr,1078809165,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
mail.geovariances.fr,1078809165,GET,/twiki/bin/view/Main/ConfigurationVariables,document,200
mail.geovariances.fr,1078809220,GET,/twiki/bin/view/TWiki/WebHome,document,200
mail.geovariances.fr,1078809220,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
mail.geovariances.fr,1078809220,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot131x64.gif,image,200
mail.geovariances.fr,1078809220,GET,/twiki/pub/TWiki/TWikiDocGraphics/tip.gif,image,200
mail.geovariances.fr,1078809220,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot88x31.gif,image,200
mail.geovariances.fr,1078809253,GET,/twiki/bin/view/Sandbox/WebHome,document,200
mail.geovariances.fr,1078809254,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
66-194-6-70.gen.twtelecom.net,1078809620,GET,/,document,200
195.230.181.122,1078813743,GET,/AmavisNew.html,document,200
ts04-ip92.hevanet.com,1078814001,GET,/,document,200
ts04-ip92.hevanet.com,1078814091,GET,/dccstats/index.html,document,200
ts04-ip92.hevanet.com,1078814093,GET,/dccstats/stats-spam.1day.png,image,200
ts04-ip92.hevanet.com,1078814093,GET,/dccstats/stats-spam-ratio.1day.png,image,200
ts04-ip92.hevanet.com,1078814094,GET,/dccstats/stats-spam.1week.png,image,200
ts04-ip92.hevanet.com,1078814094,GET,/dccstats/stats-spam-ratio.1week.png,image,200
ts04-ip92.hevanet.com,1078814095,GET,/dccstats/stats-hashes.1week.png,image,200
ts04-ip92.hevanet.com,1078814095,GET,/dccstats/stats-spam.1month.png,image,200
ts04-ip92.hevanet.com,1078814096,GET,/dccstats/stats-spam-ratio.1month.png,image,200
ts04-ip92.hevanet.com,1078814096,GET,/dccstats/stats-hashes.1month.png,image,200
ts04-ip92.hevanet.com,1078814097,GET,/dccstats/stats-spam.1year.png,image,200
ts04-ip92.hevanet.com,1078814097,GET,/dccstats/stats-spam-ratio.1year.png,image,200
ts04-ip92.hevanet.com,1078814098,GET,/dccstats/stats-hashes.1year.png,image,200
ts04-ip92.hevanet.com,1078814104,GET,/cgi-bin/mailgraph2.cgi,document,200
ts04-ip92.hevanet.com,1078814106,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
ts04-ip92.hevanet.com,1078814106,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
ts04-ip92.hevanet.com,1078814109,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
ts04-ip92.hevanet.com,1078814110,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
ts04-ip92.hevanet.com,1078814113,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
ts04-ip92.hevanet.com,1078814113,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
ts04-ip92.hevanet.com,1078814117,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
ts04-ip92.hevanet.com,1078814117,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
ts04-ip92.hevanet.com,1078814142,GET,/razor.html,document,200
ts04-ip92.hevanet.com,1078814188,GET,/twiki/bin/view/Main/WebHome,document,200
ts04-ip92.hevanet.com,1078814189,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
ts04-ip92.hevanet.com,1078814211,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
ts04-ip92.hevanet.com,1078814220,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
ts04-ip92.hevanet.com,1078814260,GET,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
208-38-57-205.ip.cal.radiant.net,1078817230,GET,/,document,200
208-38-57-205.ip.cal.radiant.net,1078817230,GET,/favicon.ico,image,200
208-38-57-205.ip.cal.radiant.net,1078817264,GET,/twiki/bin/view/Main/WebHome,document,200
208-38-57-205.ip.cal.radiant.net,1078817264,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
208-38-57-205.ip.cal.radiant.net,1078817264,GET,/favicon.ico,image,200
208-38-57-205.ip.cal.radiant.net,1078817279,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
208-38-57-205.ip.cal.radiant.net,1078817285,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
208-38-57-205.ip.cal.radiant.net,1078817292,GET,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
207.195.59.160,1078819715,GET,/,document,200
207.195.59.160,1078819717,GET,/twiki/bin/view/Main/WebHome,document,200
207.195.59.160,1078819718,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
207.195.59.160,1078819734,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
207.195.59.160,1078819734,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
207.195.59.160,1078819737,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
207.195.59.160,1078819779,GET,/twiki/bin/view/Main/RBLsHowTo,document,200
207.195.59.160,1078819779,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
207.195.59.160,1078819798,GET,/twiki/bin/view/Main/PostfixCommands,document,200
207.195.59.160,1078819798,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
207.195.59.160,1078819804,GET,/twiki/bin/edit/Main/PostConf?topicparent=Main.PostfixCommands,document,401
207.195.59.160,1078819806,GET,/twiki/pub/TWiki/TWikiDocGraphics/help.gif,image,200
207.195.59.160,1078819812,GET,/twiki/bin/view/Main/RelayGateway,document,200
207.195.59.160,1078819812,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
207.195.59.160,1078819820,GET,/twiki/bin/view/Main/Relay_Domains,document,200
fw1.millardref.com,1078820247,GET,/,document,200
207.195.59.160,1078820254,GET,/twiki/bin/view/Main/VerifingGatway,document,200
fw1.millardref.com,1078820270,GET,/RBL.html,document,200
207.195.59.160,1078820297,GET,/twiki/bin/view/Main/SideBar,document,200
